backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
resnet50,resnet50_linear_head,d32_up,3179,3179,4,0.967388927936554,4,4,True
resnet50,resnet50_linear_head,d32_up,3191,3191,6,0.9195846915245056,6,6,True
resnet50,resnet50_linear_head,d32_up,3276,3276,3,0.9322684407234192,3,3,True
resnet50,resnet50_linear_head,d32_up,3287,3287,4,0.9097468852996826,4,4,True
resnet50,resnet50_linear_head,d32_up,3288,3288,7,0.9215057492256165,7,7,True
resnet50,resnet50_linear_head,d32_up,3292,3292,6,0.9110217690467834,6,6,True
resnet50,resnet50_linear_head,d32_up,3318,3318,9,0.9574732184410095,9,9,True
resnet50,resnet50_linear_head,d32_up,3347,3347,0,0.9780780673027039,0,0,True
resnet50,resnet50_linear_head,d32_up,3353,3353,5,0.9668460488319397,3,3,True
resnet50,resnet50_linear_head,d32_up,3362,3362,2,0.979806125164032,2,2,True
resnet50,resnet50_linear_head,d32_up,3365,3365,4,0.9113144874572754,4,4,True
resnet50,resnet50_linear_head,d32_up,3375,3375,3,0.9317803382873535,3,3,True
resnet50,resnet50_linear_head,d32_up,3383,3383,3,0.8756436705589294,3,3,True
resnet50,resnet50_linear_head,d32_up,3404,3404,7,0.9544399976730347,7,7,True
resnet50,resnet50_linear_head,d32_up,3412,3412,8,0.9130345582962036,8,8,True
resnet50,resnet50_linear_head,d32_up,3413,3413,1,0.9111919403076172,1,1,True
resnet50,resnet50_linear_head,d32_up,3418,3418,6,0.869705080986023,6,6,True
resnet50,resnet50_linear_head,d32_up,3437,3437,0,0.9461331367492676,0,0,True
resnet50,resnet50_linear_head,d32_up,3446,3446,7,0.9115866422653198,7,7,True
resnet50,resnet50_linear_head,d32_up,3454,3454,2,0.9689149856567383,2,2,True
resnet50,resnet50_linear_head,d32_up,3455,3455,0,0.9344062805175781,0,0,True
resnet50,resnet50_linear_head,d32_up,3458,3458,4,0.8598911166191101,4,4,True
resnet50,resnet50_linear_head,d32_up,3467,3467,7,0.9547079801559448,7,7,True
resnet50,resnet50_linear_head,d32_up,3491,3491,1,0.8922224640846252,1,1,True
resnet50,resnet50_linear_head,d32_up,3494,3494,6,0.9106576442718506,6,6,True
resnet50,resnet50_linear_head,d32_up,3512,3512,4,0.9861751198768616,4,4,True
resnet50,resnet50_linear_head,d32_up,3515,3515,6,0.9747932553291321,6,6,True
resnet50,resnet50_linear_head,d32_up,3542,3542,7,0.9731895923614502,7,7,True
resnet50,resnet50_linear_head,d32_up,3550,3550,1,0.8611129522323608,1,1,True
resnet50,resnet50_linear_head,d32_up,3562,3562,3,0.9500978589057922,3,3,True
resnet50,resnet50_linear_head,d32_up,3755,3755,2,0.9658496379852295,2,2,True
resnet50,resnet50_linear_head,d32_up,3763,3763,4,0.98276686668396,4,4,True
resnet50,resnet50_linear_head,d32_up,3777,3777,6,0.9613481163978577,6,6,True
resnet50,resnet50_linear_head,d32_up,3778,3778,3,0.8463860154151917,3,3,True
resnet50,resnet50_linear_head,d32_up,3779,3779,6,0.9179121255874634,6,6,True
resnet50,resnet50_linear_head,d32_up,3844,3844,6,0.9557483196258545,6,6,True
resnet50,resnet50_linear_head,d32_up,3851,3851,3,0.9549050331115723,3,3,True
resnet50,resnet50_linear_head,d32_up,3852,3852,5,0.9151856899261475,5,5,True
resnet50,resnet50_linear_head,d32_up,3863,3863,5,0.9646777510643005,5,5,True
resnet50,resnet50_linear_head,d32_up,3867,3867,7,0.930700421333313,7,7,True
resnet50,resnet50_linear_head,d32_up,3876,3876,0,0.9502765536308289,0,0,True
resnet50,resnet50_linear_head,d32_up,3889,3889,5,0.9557686448097229,5,5,True
resnet50,resnet50_linear_head,d32_up,3891,3891,4,0.9397756457328796,4,4,True
resnet50,resnet50_linear_head,d32_up,3893,3893,9,0.9281332492828369,9,9,True
resnet50,resnet50_linear_head,d32_up,3905,3905,8,0.9086779356002808,8,8,True
resnet50,resnet50_linear_head,d32_up,3914,3914,3,0.9512926340103149,3,3,True
resnet50,resnet50_linear_head,d32_up,3937,3937,1,0.8594465851783752,1,1,True
resnet50,resnet50_linear_head,d32_up,3942,3942,9,0.9644452333450317,9,9,True
resnet50,resnet50_linear_head,d32_up,3948,3948,8,0.841540515422821,8,8,True
resnet50,resnet50_linear_head,d32_up,3962,3962,6,0.952853798866272,6,6,True
resnet50,resnet50_linear_head,d32_up,3965,3965,0,0.9861953258514404,0,0,True
resnet50,resnet50_linear_head,d32_up,3994,3994,4,0.9037818908691406,4,4,True
resnet50,resnet50_linear_head,d32_up,3996,3996,9,0.9844803810119629,9,9,True
resnet50,resnet50_linear_head,d32_up,4011,4011,6,0.9532038569450378,6,6,True
resnet50,resnet50_linear_head,d32_up,4023,4023,3,0.938949704170227,3,3,True
resnet50,resnet50_linear_head,d32_up,4054,4054,4,0.9529713988304138,4,4,True
resnet50,resnet50_linear_head,d32_up,4065,4065,2,0.8881772756576538,2,2,True
resnet50,resnet50_linear_head,d32_up,4069,4069,8,0.964645504951477,8,8,True
resnet50,resnet50_linear_head,d32_up,4093,4093,6,0.9434770345687866,6,6,True
resnet50,resnet50_linear_head,d32_up,4094,4094,9,0.9494181871414185,9,9,True
resnet50,resnet50_linear_head,d32_up,4106,4106,5,0.9641404747962952,5,5,True
resnet50,resnet50_linear_head,d32_up,4130,4130,0,0.9659315347671509,0,0,True
resnet50,resnet50_linear_head,d32_up,4168,4168,3,0.9646105170249939,3,3,True
resnet50,resnet50_linear_head,d32_up,4170,4170,8,0.8549705147743225,8,8,True
resnet50,resnet50_linear_head,d32_up,4172,4172,7,0.9498392939567566,7,7,True
resnet50,resnet50_linear_head,d32_up,4177,4177,8,0.944293737411499,8,8,True
resnet50,resnet50_linear_head,d32_up,4215,4215,3,0.9746634364128113,3,3,True
resnet50,resnet50_linear_head,d32_up,4229,4229,3,0.9713163375854492,3,3,True
resnet50,resnet50_linear_head,d32_up,4236,4236,7,0.9575045704841614,7,7,True
resnet50,resnet50_linear_head,d32_up,4242,4242,8,0.8857288360595703,8,8,True
resnet50,resnet50_linear_head,d32_up,4254,4254,6,0.9855628609657288,6,6,True
resnet50,resnet50_linear_head,d32_up,4290,4290,5,0.8782763481140137,5,4,False
resnet50,resnet50_linear_head,d32_up,4298,4298,1,0.9775594472885132,1,1,True
resnet50,resnet50_linear_head,d32_up,4308,4308,7,0.8563103079795837,7,7,True
resnet50,resnet50_linear_head,d32_up,4311,4311,8,0.9635738730430603,8,8,True
resnet50,resnet50_linear_head,d32_up,4323,4323,3,0.8886836171150208,3,3,True
resnet50,resnet50_linear_head,d32_up,4330,4330,3,0.9767189025878906,3,3,True
resnet50,resnet50_linear_head,d32_up,4341,4341,6,0.9732335805892944,6,6,True
resnet50,resnet50_linear_head,d32_up,4355,4355,8,0.9254283308982849,8,8,True
resnet50,resnet50_linear_head,d32_up,4399,4399,0,0.8979431986808777,0,0,True
resnet50,resnet50_linear_head,d32_up,4403,4403,7,0.973160982131958,7,7,True
resnet50,resnet50_linear_head,d32_up,4411,4411,6,0.941584587097168,6,6,True
resnet50,resnet50_linear_head,d32_up,4449,4449,9,0.9652431607246399,9,9,True
resnet50,resnet50_linear_head,d32_up,4463,4463,3,0.8681874871253967,3,3,True
resnet50,resnet50_linear_head,d32_up,4531,4531,3,0.9046370983123779,3,3,True
resnet50,resnet50_linear_head,d32_up,4539,4539,0,0.9912048578262329,0,0,True
resnet50,resnet50_linear_head,d32_up,4547,4547,5,0.9213202595710754,5,5,True
resnet50,resnet50_linear_head,d32_up,4552,4552,8,0.9216268062591553,8,8,True
resnet50,resnet50_linear_head,d32_up,4570,4570,5,0.9741238355636597,5,5,True
resnet50,resnet50_linear_head,d32_up,4590,4590,3,0.9347203373908997,3,3,True
resnet50,resnet50_linear_head,d32_up,4609,4609,3,0.9351695775985718,3,3,True
resnet50,resnet50_linear_head,d32_up,4615,4615,0,0.9629900455474854,0,0,True
resnet50,resnet50_linear_head,d32_up,4617,4617,0,0.9904245138168335,0,0,True
resnet50,resnet50_linear_head,d32_up,4620,4620,6,0.8940789103507996,6,6,True
resnet50,resnet50_linear_head,d32_up,4629,4629,4,0.8836110830307007,4,4,True
resnet50,resnet50_linear_head,d32_up,4640,4640,1,0.941267728805542,1,1,True
resnet50,resnet50_linear_head,d32_up,4642,4642,4,0.9643657207489014,4,4,True
resnet50,resnet50_linear_head,d32_up,4661,4661,7,0.9200851917266846,7,7,True
resnet50,resnet50_linear_head,d32_up,4662,4662,8,0.9864214062690735,8,8,True
resnet50,resnet50_linear_head,d32_up,4675,4675,0,0.9119963049888611,0,0,True
resnet50,resnet50_linear_head,d32_up,4676,4676,8,0.885057806968689,8,8,True
resnet50,resnet50_linear_head,d32_up,4704,4704,7,0.8970215320587158,7,7,True
resnet50,resnet50_linear_head,d32_up,4723,4723,9,0.9136946201324463,9,9,True
resnet50,resnet50_linear_head,d32_up,4731,4731,6,0.9507102370262146,6,6,True
resnet50,resnet50_linear_head,d32_up,4735,4735,2,0.9595177173614502,2,2,True
resnet50,resnet50_linear_head,d32_up,4740,4740,4,0.9411643147468567,4,4,True
resnet50,resnet50_linear_head,d32_up,4746,4746,6,0.8739733695983887,6,6,True
resnet50,resnet50_linear_head,d32_up,4748,4748,7,0.9069036245346069,7,7,True
resnet50,resnet50_linear_head,d32_up,4754,4754,6,0.9384953379631042,6,6,True
resnet50,resnet50_linear_head,d32_up,4785,4785,0,0.9401511549949646,0,0,True
resnet50,resnet50_linear_head,d32_up,4791,4791,7,0.9448518753051758,7,7,True
resnet50,resnet50_linear_head,d32_up,4819,4819,0,0.9940060973167419,0,0,True
resnet50,resnet50_linear_head,d32_up,4821,4821,3,0.9871239066123962,3,3,True
resnet50,resnet50_linear_head,d32_up,4827,4827,6,0.9763509631156921,6,6,True
resnet50,resnet50_linear_head,d32_up,4850,4850,5,0.9613513946533203,5,5,True
resnet50,resnet50_linear_head,d32_up,4881,4881,3,0.9451290369033813,3,3,True
resnet50,resnet50_linear_head,d32_up,4893,4893,0,0.9840405583381653,0,0,True
resnet50,resnet50_linear_head,d32_up,4908,4908,3,0.9856666326522827,3,3,True
resnet50,resnet50_linear_head,d32_up,4913,4913,2,0.976269543170929,2,2,True
resnet50,resnet50_linear_head,d32_up,4921,4921,2,0.9736179709434509,2,2,True
resnet50,resnet50_linear_head,d32_up,4953,4953,5,0.9065284729003906,5,5,True
resnet50,resnet50_linear_head,d32_up,4966,4966,5,0.9476830363273621,5,5,True
resnet50,resnet50_linear_head,d32_up,4990,4990,8,0.9525765180587769,8,8,True
resnet50,resnet50_linear_head,d32_up,5000,5000,8,0.9714285135269165,8,8,True
resnet50,resnet50_linear_head,d32_up,5030,5030,2,0.9645059108734131,2,2,True
resnet50,resnet50_linear_head,d32_up,5062,5062,4,0.9500842690467834,4,4,True
resnet50,resnet50_linear_head,d32_up,5077,5077,4,0.9900626540184021,4,4,True
resnet50,resnet50_linear_head,d32_up,5082,5082,6,0.977412760257721,6,6,True
resnet50,resnet50_linear_head,d32_up,5092,5092,1,0.9152103066444397,1,1,True
resnet50,resnet50_linear_head,d32_up,5101,5101,5,0.8822152614593506,5,5,True
resnet50,resnet50_linear_head,d32_up,5117,5117,0,0.9629397392272949,0,0,True
resnet50,resnet50_linear_head,d32_up,5123,5123,1,0.876624584197998,1,1,True
resnet50,resnet50_linear_head,d32_up,5135,5135,4,0.9624321460723877,4,4,True
resnet50,resnet50_linear_head,d32_up,5183,5183,2,0.9567248821258545,2,2,True
resnet50,resnet50_linear_head,d32_up,5213,5213,4,0.9842503070831299,4,4,True
resnet50,resnet50_linear_head,d32_up,5218,5218,2,0.9852017760276794,2,2,True
resnet50,resnet50_linear_head,d32_up,5220,5220,1,0.9443195462226868,3,1,False
resnet50,resnet50_linear_head,d32_up,5237,5237,2,0.9516586661338806,2,2,True
resnet50,resnet50_linear_head,d32_up,5256,5256,1,0.8984578251838684,1,1,True
resnet50,resnet50_linear_head,d32_up,5284,5284,9,0.9287713766098022,9,9,True
resnet50,resnet50_linear_head,d32_up,5301,5301,9,0.9595750570297241,9,9,True
resnet50,resnet50_linear_head,d32_up,5318,5318,2,0.9218255877494812,2,2,True
resnet50,resnet50_linear_head,d32_up,5332,5332,5,0.9584832191467285,5,5,True
resnet50,resnet50_linear_head,d32_up,5333,5333,2,0.9803435206413269,2,2,True
resnet50,resnet50_linear_head,d32_up,5360,5360,9,0.9737014770507812,9,9,True
resnet50,resnet50_linear_head,d32_up,5381,5381,5,0.9491927623748779,5,6,False
resnet50,resnet50_linear_head,d32_up,5382,5382,6,0.9123978018760681,6,6,True
resnet50,resnet50_linear_head,d32_up,5395,5395,2,0.9519281387329102,2,2,True
resnet50,resnet50_linear_head,d32_up,5402,5402,4,0.9724896550178528,4,4,True
resnet50,resnet50_linear_head,d32_up,5408,5408,6,0.9741415977478027,6,6,True
resnet50,resnet50_linear_head,d32_up,5436,5436,7,0.9517386555671692,7,7,True
resnet50,resnet50_linear_head,d32_up,5447,5447,9,0.9626455307006836,9,9,True
resnet50,resnet50_linear_head,d32_up,5450,5450,7,0.964827299118042,7,7,True
resnet50,resnet50_linear_head,d32_up,5451,5451,8,0.8654167652130127,8,8,True
resnet50,resnet50_linear_head,d32_up,5452,5452,9,0.9057449102401733,9,9,True
resnet50,resnet50_linear_head,d32_up,5467,5467,4,0.9304031729698181,4,4,True
resnet50,resnet50_linear_head,d32_up,5478,5478,0,0.9535788297653198,0,0,True
resnet50,resnet50_linear_head,d32_up,5488,5488,1,0.9820140600204468,7,7,True
resnet50,resnet50_linear_head,d32_up,5496,5496,5,0.9615554809570312,5,5,True
resnet50,resnet50_linear_head,d32_up,5508,5508,9,0.9859710335731506,9,9,True
resnet50,resnet50_linear_head,d32_up,5512,5512,2,0.90641188621521,9,9,True
resnet50,resnet50_linear_head,d32_up,5525,5525,8,0.9668805599212646,8,8,True
resnet50,resnet50_linear_head,d32_up,5528,5528,3,0.9443100690841675,5,5,True
resnet50,resnet50_linear_head,d32_up,5556,5556,4,0.9087965488433838,4,4,True
resnet50,resnet50_linear_head,d32_up,5560,5560,1,0.9779168963432312,1,1,True
resnet50,resnet50_linear_head,d32_up,5572,5572,9,0.962336003780365,9,9,True
resnet50,resnet50_linear_head,d32_up,5580,5580,6,0.9808806777000427,6,6,True
resnet50,resnet50_linear_head,d32_up,5590,5590,9,0.9582164883613586,9,9,True
resnet50,resnet50_linear_head,d32_up,5623,5623,4,0.9707437753677368,4,4,True
resnet50,resnet50_linear_head,d32_up,5677,5677,2,0.9786537885665894,2,2,True
resnet50,resnet50_linear_head,d32_up,5694,5694,8,0.8936898708343506,8,8,True
resnet50,resnet50_linear_head,d32_up,5701,5701,5,0.9633267521858215,5,5,True
resnet50,resnet50_linear_head,d32_up,5705,5705,8,0.9165815114974976,8,8,True
resnet50,resnet50_linear_head,d32_up,5719,5719,7,0.955442488193512,7,7,True
resnet50,resnet50_linear_head,d32_up,5729,5729,6,0.9447489380836487,6,6,True
resnet50,resnet50_linear_head,d32_up,5756,5756,2,0.969456672668457,2,2,True
resnet50,resnet50_linear_head,d32_up,5788,5788,9,0.9175593852996826,9,9,True
resnet50,resnet50_linear_head,d32_up,5789,5789,4,0.9591867923736572,4,4,True
resnet50,resnet50_linear_head,d32_up,5824,5824,2,0.9169490933418274,2,2,True
resnet50,resnet50_linear_head,d32_up,5848,5848,7,0.8360496759414673,7,7,True
resnet50,resnet50_linear_head,d32_up,5851,5851,9,0.9888331294059753,9,9,True
resnet50,resnet50_linear_head,d32_up,5857,5857,6,0.9121017456054688,4,4,True
resnet50,resnet50_linear_head,d32_up,5858,5858,6,0.9188224077224731,6,6,True
resnet50,resnet50_linear_head,d32_up,5912,5912,0,0.9588150382041931,0,0,True
resnet50,resnet50_linear_head,d32_up,5915,5915,9,0.9474923014640808,9,9,True
resnet50,resnet50_linear_head,d32_up,5918,5918,0,0.942072331905365,0,0,True
resnet50,resnet50_linear_head,d32_up,5924,5924,5,0.9583319425582886,5,5,True
resnet50,resnet50_linear_head,d32_up,5977,5977,7,0.9470569491386414,7,7,True
resnet50,resnet50_linear_head,d32_up,5981,5981,9,0.9358462691307068,9,9,True
resnet50,resnet50_linear_head,d32_up,5999,5999,0,0.9657460451126099,0,0,True
resnet50,resnet50_linear_head,d32_up,6028,6028,2,0.9531773328781128,2,2,True
resnet50,resnet50_linear_head,d32_up,6033,6033,4,0.8661208152770996,4,4,True
resnet50,resnet50_linear_head,d32_up,6076,6076,1,0.9264052510261536,1,1,True
resnet50,resnet50_linear_head,d32_up,6084,6084,7,0.9826322793960571,7,7,True
resnet50,resnet50_linear_head,d32_up,6097,6097,4,0.9397773146629333,4,4,True
resnet50,resnet50_linear_head,d32_up,6169,6169,1,0.9007576704025269,1,1,True
resnet50,resnet50_linear_head,d32_up,6190,6190,7,0.872128427028656,7,7,True
resnet50,resnet50_linear_head,d32_up,6224,6224,5,0.9797528386116028,5,5,True
resnet50,resnet50_linear_head,d32_up,6244,6244,2,0.9103804230690002,2,2,True
resnet50,resnet50_linear_head,d32_up,6264,6264,2,0.9431273341178894,2,2,True
resnet50,resnet50_linear_head,d32_up,6271,6271,2,0.9504714608192444,2,2,True
resnet50,resnet50_linear_head,d32_up,6288,6288,4,0.9189911484718323,4,4,True
resnet50,resnet50_linear_head,d32_up,6332,6332,2,0.9769775867462158,2,2,True
resnet50,resnet50_linear_head,d32_up,6349,6349,1,0.955389142036438,1,1,True
resnet50,resnet50_linear_head,d32_up,6354,6354,2,0.9153780937194824,2,2,True
resnet50,resnet50_linear_head,d32_up,6358,6358,5,0.9720990657806396,5,5,True
resnet50,resnet50_linear_head,d32_up,6381,6381,6,0.9410209059715271,6,6,True
resnet50,resnet50_linear_head,d32_up,6414,6414,5,0.8742496967315674,5,3,False
resnet50,resnet50_linear_head,d32_up,6426,6426,2,0.9586216807365417,2,2,True
resnet50,resnet50_linear_head,d32_up,6434,6434,8,0.9561922550201416,8,8,True
resnet50,resnet50_linear_head,d32_up,6437,6437,0,0.9277694821357727,0,0,True
resnet50,resnet50_linear_head,d32_up,6455,6455,0,0.9729498624801636,0,0,True
resnet50,resnet50_linear_head,d32_up,6490,6490,3,0.8748122453689575,3,3,True
resnet50,resnet50_linear_head,d32_up,6503,6503,2,0.8944976925849915,2,2,True
resnet50,resnet50_linear_head,d32_up,6508,6508,4,0.9705231189727783,4,4,True
resnet50,resnet50_linear_head,d32_up,6528,6528,4,0.9471719861030579,4,4,True
resnet50,resnet50_linear_head,d32_up,6594,6594,1,0.9878798127174377,1,1,True
resnet50,resnet50_linear_head,d32_up,6609,6609,0,0.9465292096138,0,0,True
resnet50,resnet50_linear_head,d32_up,6616,6616,2,0.911749541759491,2,2,True
resnet50,resnet50_linear_head,d32_up,6650,6650,7,0.9194205403327942,7,7,True
resnet50,resnet50_linear_head,d32_up,6689,6689,8,0.8647130131721497,8,8,True
resnet50,resnet50_linear_head,d32_up,6692,6692,2,0.9450746178627014,2,2,True
resnet50,resnet50_linear_head,d32_up,6713,6713,6,0.9576979279518127,6,6,True
resnet50,resnet50_linear_head,d32_up,6716,6716,5,0.9218541979789734,5,5,True
resnet50,resnet50_linear_head,d32_up,6726,6726,7,0.9446274638175964,7,7,True
resnet50,resnet50_linear_head,d32_up,6733,6733,1,0.9829484820365906,1,1,True
resnet50,resnet50_linear_head,d32_up,6772,6772,7,0.9264880418777466,7,7,True
resnet50,resnet50_linear_head,d32_up,6805,6805,1,0.9634872078895569,1,1,True
resnet50,resnet50_linear_head,d32_up,6836,6836,1,0.9602628946304321,1,1,True
resnet50,resnet50_linear_head,d32_up,6844,6844,0,0.9921044707298279,0,0,True
resnet50,resnet50_linear_head,d32_up,6922,6922,5,0.89154052734375,5,5,True
resnet50,resnet50_linear_head,d32_up,6931,6931,9,0.9448320269584656,9,9,True
resnet50,resnet50_linear_head,d32_up,6938,6938,1,0.9567415714263916,1,1,True
resnet50,resnet50_linear_head,d32_up,6952,6952,3,0.9813557267189026,3,3,True
resnet50,resnet50_linear_head,d32_up,6954,6954,1,0.9204872846603394,1,1,True
resnet50,resnet50_linear_head,d32_up,6986,6986,0,0.9429859519004822,0,0,True
resnet50,resnet50_linear_head,d32_up,6989,6989,5,0.9721700549125671,5,5,True
resnet50,resnet50_linear_head,d32_up,7009,7009,0,0.8939166069030762,0,0,True
resnet50,resnet50_linear_head,d32_up,7029,7029,1,0.9498614072799683,1,1,True
resnet50,resnet50_linear_head,d32_up,7033,7033,1,0.9756405353546143,1,1,True
resnet50,resnet50_linear_head,d32_up,7041,7041,5,0.9352898597717285,5,5,True
resnet50,resnet50_linear_head,d32_up,7047,7047,9,0.9199018478393555,9,9,True
resnet50,resnet50_linear_head,d32_up,7081,7081,7,0.9038769602775574,7,7,True
resnet50,resnet50_linear_head,d32_up,7084,7084,2,0.9642089605331421,2,2,True
resnet50,resnet50_linear_head,d32_up,7108,7108,6,0.9886408448219299,6,6,True
resnet50,resnet50_linear_head,d32_up,7130,7130,5,0.9880295991897583,5,5,True
resnet50,resnet50_linear_head,d32_up,7138,7138,8,0.8196955919265747,8,8,True
resnet50,resnet50_linear_head,d32_up,7150,7150,0,0.9890357255935669,0,0,True
resnet50,resnet50_linear_head,d32_up,7202,7202,1,0.9393824934959412,1,1,True
resnet50,resnet50_linear_head,d32_up,7262,7262,0,0.9757183194160461,0,0,True
resnet50,resnet50_linear_head,d32_up,7266,7266,9,0.9569492340087891,9,9,True
resnet50,resnet50_linear_head,d32_up,7270,7270,7,0.9279677867889404,7,7,True
resnet50,resnet50_linear_head,d32_up,7309,7309,0,0.7962802052497864,0,0,True
resnet50,resnet50_linear_head,d32_up,7320,7320,0,0.9608647227287292,0,0,True
resnet50,resnet50_linear_head,d32_up,7338,7338,6,0.9577652812004089,6,6,True
resnet50,resnet50_linear_head,d32_up,7372,7372,0,0.9212802648544312,0,0,True
resnet50,resnet50_linear_head,d32_up,7373,7373,0,0.7343845963478088,0,0,True
resnet50,resnet50_linear_head,d32_up,7380,7380,9,0.9387688636779785,9,9,True
resnet50,resnet50_linear_head,d32_up,7390,7390,1,0.9560186266899109,1,1,True
resnet50,resnet50_linear_head,d32_up,7413,7413,5,0.9465317726135254,5,5,True
resnet50,resnet50_linear_head,d32_up,7416,7416,3,0.8931717276573181,5,5,True
resnet50,resnet50_linear_head,d32_up,7425,7425,2,0.9390445947647095,2,2,True
resnet50,resnet50_linear_head,d32_up,7446,7446,8,0.9384793639183044,8,8,True
resnet50,resnet50_linear_head,d32_up,7460,7460,8,0.9648498892784119,8,8,True
resnet50,resnet50_linear_head,d32_up,7465,7465,0,0.8663232326507568,0,0,True
resnet50,resnet50_linear_head,d32_up,7474,7474,5,0.9706050157546997,5,5,True
resnet50,resnet50_linear_head,d32_up,7475,7475,4,0.9319480657577515,4,4,True
resnet50,resnet50_linear_head,d32_up,7476,7476,8,0.9275829792022705,8,8,True
resnet50,resnet50_linear_head,d32_up,7544,7544,9,0.9399959444999695,9,9,True
resnet50,resnet50_linear_head,d32_up,7555,7555,6,0.9704630374908447,6,6,True
resnet50,resnet50_linear_head,d32_up,7600,7600,6,0.9502146244049072,6,6,True
resnet50,resnet50_linear_head,d32_up,7610,7610,4,0.9550850987434387,4,4,True
resnet50,resnet50_linear_head,d32_up,7634,7634,0,0.987167239189148,0,0,True
resnet50,resnet50_linear_head,d32_up,7692,7692,4,0.9216012358665466,4,4,True
resnet50,resnet50_linear_head,d32_up,7706,7706,5,0.955045759677887,5,5,True
resnet50,resnet50_linear_head,d32_up,7726,7726,6,0.9333438277244568,6,6,True
resnet50,resnet50_linear_head,d32_up,7744,7744,3,0.805624783039093,3,3,True
resnet50,resnet50_linear_head,d32_up,7752,7752,9,0.9200127720832825,9,9,True
resnet50,resnet50_linear_head,d32_up,7776,7776,5,0.8598382472991943,5,5,True
resnet50,resnet50_linear_head,d32_up,7779,7779,6,0.9624389410018921,6,6,True
resnet50,resnet50_linear_head,d32_up,7781,7781,6,0.9582188725471497,6,6,True
resnet50,resnet50_linear_head,d32_up,7793,7793,3,0.9173781871795654,5,5,True
resnet50,resnet50_linear_head,d32_up,7797,7797,3,0.9615772366523743,3,3,True
resnet50,resnet50_linear_head,d32_up,7810,7810,8,0.9706800580024719,8,8,True
resnet50,resnet50_linear_head,d32_up,7818,7818,8,0.8931698203086853,8,8,True
resnet50,resnet50_linear_head,d32_up,7835,7835,7,0.9540653228759766,7,7,True
resnet50,resnet50_linear_head,d32_up,7864,7864,4,0.9753745198249817,4,4,True
resnet50,resnet50_linear_head,d32_up,7875,7875,8,0.9385643601417542,8,8,True
resnet50,resnet50_linear_head,d32_up,7938,7938,9,0.9165180325508118,9,9,True
resnet50,resnet50_linear_head,d32_up,7940,7940,4,0.9706254005432129,4,4,True
resnet50,resnet50_linear_head,d32_up,7944,7944,4,0.9879345893859863,4,4,True
resnet50,resnet50_linear_head,d32_up,7955,7955,1,0.9427361488342285,1,1,True
resnet50,resnet50_linear_head,d32_up,7995,7995,9,0.9585704207420349,9,9,True
resnet50,resnet50_linear_head,d32_up,7996,7996,6,0.860754668712616,6,6,True
resnet50,resnet50_linear_head,d32_up,7999,7999,8,0.893591046333313,8,8,True
resnet50,resnet50_linear_head,d32_down,3,3,0,0.9721619486808777,0,0,True
resnet50,resnet50_linear_head,d32_down,29,29,7,0.9411399364471436,7,7,True
resnet50,resnet50_linear_head,d32_down,35,35,2,0.9805097579956055,2,2,True
resnet50,resnet50_linear_head,d32_down,42,42,0,0.8598810434341431,0,0,True
resnet50,resnet50_linear_head,d32_down,49,49,2,0.8618552088737488,2,2,True
resnet50,resnet50_linear_head,d32_down,81,81,0,0.9343775510787964,0,0,True
resnet50,resnet50_linear_head,d32_down,95,95,1,0.912470281124115,1,1,True
resnet50,resnet50_linear_head,d32_down,97,97,5,0.9530941247940063,5,5,True
resnet50,resnet50_linear_head,d32_down,116,116,1,0.958392322063446,1,1,True
resnet50,resnet50_linear_head,d32_down,131,131,9,0.7542580962181091,9,9,True
resnet50,resnet50_linear_head,d32_down,151,151,8,0.9632137417793274,8,8,True
resnet50,resnet50_linear_head,d32_down,171,171,4,0.9255688786506653,4,4,True
resnet50,resnet50_linear_head,d32_down,176,176,3,0.9291942715644836,3,3,True
resnet50,resnet50_linear_head,d32_down,191,191,9,0.9789035320281982,9,9,True
resnet50,resnet50_linear_head,d32_down,194,194,8,0.9151593446731567,8,8,True
resnet50,resnet50_linear_head,d32_down,198,198,1,0.9207924008369446,1,1,True
resnet50,resnet50_linear_head,d32_down,239,239,9,0.9395322799682617,9,9,True
resnet50,resnet50_linear_head,d32_down,261,261,1,0.924937903881073,1,1,True
resnet50,resnet50_linear_head,d32_down,269,269,7,0.9155924916267395,7,7,True
resnet50,resnet50_linear_head,d32_down,276,276,9,0.9618090987205505,9,9,True
resnet50,resnet50_linear_head,d32_down,303,303,9,0.9009231328964233,9,9,True
resnet50,resnet50_linear_head,d32_down,304,304,1,0.9013824462890625,1,1,True
resnet50,resnet50_linear_head,d32_down,317,317,2,0.9796299934387207,2,2,True
resnet50,resnet50_linear_head,d32_down,319,319,5,0.9668879508972168,5,5,True
resnet50,resnet50_linear_head,d32_down,323,323,7,0.963047444820404,7,7,True
resnet50,resnet50_linear_head,d32_down,365,365,3,0.9143123030662537,3,3,True
resnet50,resnet50_linear_head,d32_down,370,370,7,0.9287599325180054,7,7,True
resnet50,resnet50_linear_head,d32_down,372,372,3,0.9476242065429688,3,3,True
resnet50,resnet50_linear_head,d32_down,378,378,5,0.9707688689231873,5,5,True
resnet50,resnet50_linear_head,d32_down,391,391,3,0.9422878623008728,3,3,True
resnet50,resnet50_linear_head,d32_down,409,409,2,0.9701788425445557,2,2,True
